Id,Label,timeset,componentnumber,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,Authority,Hub,modularity_class,clustering,triangles,eigencentrality
231,,,1,19,52,20,0.113493,0.136788,68410.715784,0.015137,0.009769,0.000148,0.000039,0.000039,21,0.134503,23,0.134303
232,,,1,3,6,20,0.108733,0.126518,0,0,0.74942,0,0.000016,0.000016,21,1,3,0.044242
233,,,1,3,10,20,0.108733,0.126518,0,0,0.74942,0,0.000016,0.000016,21,1,3,0.044242
234,,,1,17,68,19,0.12127,0.148225,219900.425355,0.048656,0.017397,0.000846,0.000114,0.000114,21,0.205882,28,0.177661
3541,,,1,9,26,20,0.115899,0.138495,97513.763646,0.021576,0.089633,0.001934,0.000047,0.000047,21,0.361111,13,0.12247
4144,,,1,3,6,21,0.101936,0.116544,0,0,0.463415,0,0.000005,0.000005,21,1,3,0.025917
4145,,,1,3,6,21,0.101936,0.116544,0,0,0.463415,0,0.000005,0.000005,21,1,3,0.025917
4146,,,1,3,6,21,0.101936,0.116544,0,0,0.463415,0,0.000005,0.000005,21,1,3,0.025917
6504,,,1,7,14,20,0.110747,0.130263,35940,0.007952,0.146887,0.001168,0.00002,0.00002,21,0.428571,9,0.075901
7740,,,1,3,6,20,0.110649,0.128711,0,0,1.497682,0,0.000019,0.000019,21,1,3,0.052867
10811,,,1,3,6,21,0.101936,0.116544,0,0,0.463415,0,0.000005,0.000005,21,1,3,0.025917
10812,,,1,3,6,21,0.101936,0.116544,0,0,0.463415,0,0.000005,0.000005,21,1,3,0.025917
10813,,,1,3,6,21,0.101936,0.116544,0,0,0.463415,0,0.000005,0.000005,21,1,3,0.025917
11797,,,1,4,8,21,0.102723,0.118756,0,0,0.368932,0,0.000006,0.000006,21,1,6,0.039719
11798,,,1,4,8,21,0.102723,0.118756,0,0,0.368932,0,0.000006,0.000006,21,1,6,0.039719
11799,,,1,4,8,21,0.102723,0.118756,0,0,0.368932,0,0.000006,0.000006,21,1,6,0.039719
12067,,,1,2,4,21,0.101932,0.116378,0,0,0.904762,0,0.000004,0.000004,21,1,1,0.021053
12068,,,1,2,4,21,0.101932,0.116378,0,0,0.904762,0,0.000004,0.000004,21,1,1,0.021053
546,,,1,4,24,20,0.108478,0.126119,0,0,0.410628,0,0.000024,0.000024,21,1,6,0.048623
547,,,1,4,14,20,0.108478,0.126119,0,0,0.410628,0,0.000024,0.000024,21,1,6,0.048623
548,,,1,10,40,19,0.118779,0.14184,71581.993597,0.015838,0.054541,0.000864,0.00009,0.00009,21,0.4,18,0.113811
1011,,,1,5,16,20,0.108796,0.128182,147360.461907,0.032605,0.281114,0.009166,0.000025,0.000025,21,0.6,6,0.063522
1487,,,1,4,8,19,0.115962,0.135514,0,0,0.453161,0,0.000073,0.000073,21,1,6,0.059037
1488,,,1,4,8,19,0.115962,0.135514,0,0,0.453161,0,0.000073,0.000073,21,1,6,0.059037
1489,,,1,7,14,18,0.128012,0.154628,175974.257784,0.038936,0.144575,0.005629,0.000486,0.000486,21,0.428571,9,0.179973
1495,,,1,11,24,20,0.117163,0.141201,138354.933564,0.030613,0.056905,0.001742,0.000049,0.000049,21,0.327273,18,0.136163
1496,,,1,4,8,20,0.112072,0.130949,0,0,0.733909,0,0.000029,0.000029,21,1,6,0.066483
1497,,,1,11,24,20,0.116813,0.140166,52587.955581,0.011636,0.055004,0.00064,0.000052,0.000052,21,0.345455,19,0.138086
242,,,1,4,16,24,0.081668,0.090285,0,0,0.285714,0,0,0,1,1,6,0.017561
243,,,1,4,16,24,0.081668,0.090285,0,0,0.285714,0,0,0,1,1,6,0.017561
244,,,1,4,16,24,0.081668,0.090285,0,0,0.285714,0,0,0,1,1,6,0.017561
245,,,1,8,24,23,0.08892,0.100722,12012,0.002658,0.067568,0.00018,0,0,1,0.428571,12,0.036665
246,,,1,4,16,24,0.081668,0.090285,0,0,0.285714,0,0,0,1,1,6,0.017561
6275,,,1,4,8,23,0.088909,0.100057,0,0,0.344828,0,0,0,1,1,6,0.02409
6276,,,1,4,8,23,0.088909,0.100057,0,0,0.344828,0,0,0,1,1,6,0.02409
6277,,,1,4,8,23,0.088909,0.100057,0,0,0.344828,0,0,0,1,1,6,0.02409
6278,,,1,10,24,22,0.09756,0.113225,25988.666667,0.00575,0.048322,0.000278,0.000003,0.000003,1,0.377778,17,0.057598
275,,,1,12,28,21,0.104602,0.121226,19054.316952,0.004216,0.031227,0.000132,0.000025,0.000025,45,0.30303,20,0.102607
276,,,1,8,26,21,0.108306,0.126221,5358.664982,0.001186,0.092267,0.000109,0.000024,0.000024,45,0.535714,15,0.090875
278,,,1,4,8,22,0.098364,0.11216,0,0,0.47191,0,0.000008,0.000008,45,1,6,0.048228
279,,,1,4,8,22,0.098364,0.11216,0,0,0.47191,0,0.000008,0.000008,45,1,6,0.048228
2973,,,1,18,44,20,0.116042,0.137458,106457.249168,0.023555,0.013919,0.000328,0.000105,0.000105,45,0.202614,31,0.15841
6561,,,1,6,12,22,0.094727,0.106358,12012,0.002658,0.105263,0.00028,0.000003,0.000003,45,0.466667,7,0.030461
7216,,,1,4,8,21,0.10402,0.117907,0,0,0.391304,0,0.000015,0.000015,45,1,6,0.045104
7217,,,1,4,8,21,0.10402,0.117907,0,0,0.391304,0,0.000015,0.000015,45,1,6,0.045104
7218,,,1,4,8,21,0.10402,0.117907,0,0,0.391304,0,0.000015,0.000015,45,1,6,0.045104
7690,,,1,4,8,21,0.104559,0.119674,0,0,0.543103,0,0.000017,0.000017,45,1,6,0.057465
7691,,,1,4,8,21,0.104559,0.119674,0,0,0.543103,0,0.000017,0.000017,45,1,6,0.057465
9798,,,1,2,4,22,0.094715,0.105693,0,0,2,0,0.000003,0.000003,45,1,1,0.018583
3210,,,1,5,18,21,0.108271,0.1255,897.912769,0.000199,0.287179,0.000057,0.00002,0.00002,45,0.8,8,0.06769
9342,,,1,3,6,22,0.098332,0.111605,0,0,0.840841,0,0.000007,0.000007,45,1,3,0.037009
300,,,1,1,2,25,0.084668,0.092154,0,0,3,0,0,0,24,0,0,0.002834
301,,,1,3,6,24,0.092497,0.103097,3006,0.000665,0.208333,0.000139,0.000001,0.000001,24,0.333333,1,0.011751
2393,,,1,2,4,24,0.092495,0.102931,0,0,1.153846,0,0.000001,0.000001,24,1,1,0.01061
2394,,,1,10,26,23,0.101911,0.117643,54146.911111,0.011981,0.034188,0.00041,0.000009,0.000009,24,0.177778,8,0.044938
317,,,1,3,6,21,0.105118,0.118795,0,0,0.91954,0,0.000241,0.000241,8,1,3,0.030226
318,,,1,10,48,21,0.105144,0.119959,10483.166667,0.00232,0.039152,0.000091,0.000284,0.000284,8,0.333333,15,0.06426
319,,,1,16,70,21,0.105166,0.120956,28483.166667,0.006302,0.015275,0.000096,0.000308,0.000308,8,0.225,27,0.09002
320,,,1,5,10,20,0.117392,0.137,47856,0.010589,0.188976,0.002001,0.001939,0.001939,8,0.4,4,0.057214
326,,,1,4,28,22,0.09517,0.105688,0,0,0.465116,0,0.000072,0.000072,8,1,6,0.036346
327,,,1,8,42,22,0.095182,0.106353,6.666667,0.000001,0.071599,0,0.00009,0.00009,8,0.5,14,0.053687
1062,,,1,2,4,22,0.095164,0.105355,0,0,3.076923,0,0.000056,0.000056,8,1,1,0.022727
3419,,,1,6,14,22,0.095176,0.10602,3,0.000001,0.133779,0,0.000075,0.000075,8,0.6,9,0.041832
3420,,,1,3,6,22,0.095167,0.105522,0,0,1.012658,0,0.000064,0.000064,8,1,3,0.029227
4637,,,1,3,6,22,0.095167,0.105522,0,0,1.15942,0,0.000065,0.000065,8,1,3,0.030799
5473,,,1,4,26,22,0.09517,0.105688,0,0,0.465116,0,0.000072,0.000072,8,1,6,0.036346
10393,,,1,4,8,22,0.09517,0.105688,0,0,0.342857,0,0.000045,0.000045,8,1,6,0.029416
10394,,,1,4,8,22,0.09517,0.105688,0,0,0.342857,0,0.000045,0.000045,8,1,6,0.029416
10395,,,1,4,8,22,0.09517,0.105688,0,0,0.342857,0,0.000045,0.000045,8,1,6,0.029416
11521,,,1,4,8,22,0.09517,0.105688,0,0,0.363636,0,0.000047,0.000047,8,1,6,0.031385
11522,,,1,4,8,22,0.09517,0.105688,0,0,0.363636,0,0.000047,0.000047,8,1,6,0.031385
11523,,,1,4,8,22,0.09517,0.105688,0,0,0.363636,0,0.000047,0.000047,8,1,6,0.031385
4063,,,1,16,36,19,0.132806,0.162889,444648.639973,0.098384,0.023695,0.002331,0.017664,0.017664,18,0.233333,28,0.233686
4590,,,1,2,4,20,0.117319,0.13578,0,0,1.904762,0,0.001867,0.001867,18,1,1,0.032973
338,,,1,3,6,23,0.076485,0.084752,0,0,0.585366,0,0,0,26,1,3,0.017633
339,,,1,3,6,23,0.076485,0.084752,0,0,0.585366,0,0,0,26,1,3,0.017633
340,,,1,9,20,23,0.076496,0.085749,12014,0.002658,0.045198,0.00012,0,0,26,0.333333,12,0.036294
341,,,1,8,18,22,0.082803,0.094451,26984,0.005971,0.063587,0.00038,0,0,26,0.321429,9,0.047465
966,,,1,4,8,24,0.071067,0.077799,0,0,0.290323,0,0,0,26,1,6,0.01786
967,,,1,4,8,24,0.071067,0.077799,0,0,0.290323,0,0,0,26,1,6,0.01786
968,,,1,4,8,24,0.071067,0.077799,0,0,0.290323,0,0,0,26,1,6,0.01786
969,,,1,4,8,24,0.071067,0.077799,0,0,0.290323,0,0,0,26,1,6,0.01786
13208,,,1,3,6,23,0.076485,0.084752,0,0,0.585366,0,0,0,26,1,3,0.017633
13209,,,1,3,6,23,0.076485,0.084752,0,0,0.585366,0,0,0,26,1,3,0.017633
1802,,,1,13,36,21,0.090203,0.105253,65730.333333,0.014544,0.030433,0.000443,0.000002,0.000002,26,0.282051,22,0.111697
1803,,,1,3,6,22,0.082783,0.093398,0,0,1.064846,0,0,0,26,1,3,0.029842
1804,,,1,9,24,22,0.082799,0.094451,21010,0.004649,0.045626,0.000212,0,0,26,0.277778,10,0.048293
360,,,1,3,6,28,0.070708,0.08435,0,0,0.65928,0,0,0,22,1,3,0.054772
361,,,1,3,6,28,0.070708,0.08435,0,0,0.65928,0,0,0,22,1,3,0.054772
362,,,1,34,68,27,0.075892,0.096733,162185.145049,0.035885,0.004008,0.000144,0,0,22,0.106952,60,0.313505
363,,,1,7,14,28,0.070916,0.086947,63438.154801,0.014036,0.129351,0.001816,0,0,22,0.428571,9,0.091492
2275,,,1,6,16,28,0.070555,0.083774,1000.333333,0.000221,0.16921,0.000037,0,0,22,0.8,12,0.084785
2277,,,1,9,24,28,0.07056,0.084273,5504.833333,0.001218,0.062055,0.000076,0,0,22,0.5,18,0.098024
2278,,,1,9,24,28,0.07056,0.084273,5504.833333,0.001218,0.062055,0.000076,0,0,22,0.5,18,0.098024
2793,,,1,16,42,26,0.081659,0.100146,219719.933099,0.048616,0.020775,0.00101,0,0,22,0.266667,32,0.165985
2794,,,1,9,18,27,0.075923,0.092297,45972.071383,0.010172,0.069074,0.000703,0,0,22,0.444444,16,0.107366
2795,,,1,5,10,27,0.075766,0.090769,0,0,0.331662,0,0,0,22,1,10,0.090527
2796,,,1,5,10,27,0.075766,0.090769,0,0,0.331662,0,0,0,22,1,10,0.090527
2797,,,1,5,10,27,0.075766,0.090769,0,0,0.331662,0,0,0,22,1,10,0.090527
6141,,,1,4,8,28,0.070545,0.08322,0,0,0.320755,0,0,0,22,1,6,0.058568
6142,,,1,4,8,28,0.070545,0.08322,0,0,0.320755,0,0,0,22,1,6,0.058568
6143,,,1,4,8,28,0.070545,0.08322,0,0,0.320755,0,0,0,22,1,6,0.058568
6144,,,1,4,8,28,0.070545,0.08322,0,0,0.320755,0,0,0,22,1,6,0.058568
7921,,,1,6,12,28,0.07055,0.083608,3006,0.000665,0.091104,0.000061,0,0,22,0.666667,10,0.07366
9290,,,1,2,4,28,0.070542,0.082888,0,0,0.944444,0,0,0,22,1,1,0.042032
9291,,,1,2,4,28,0.070542,0.082888,0,0,0.944444,0,0,0,22,1,1,0.042032
9862,,,1,5,10,28,0.070547,0.083386,0,0,0.241135,0,0,0,22,1,10,0.071374
9863,,,1,5,10,28,0.070547,0.083386,0,0,0.241135,0,0,0,22,1,10,0.071374
9864,,,1,5,10,28,0.070547,0.083386,0,0,0.241135,0,0,0,22,1,10,0.071374
9865,,,1,5,10,28,0.070547,0.083386,0,0,0.241135,0,0,0,22,1,10,0.071374
9866,,,1,5,10,28,0.070547,0.083386,0,0,0.241135,0,0,0,22,1,10,0.071374
10201,,,1,5,10,28,0.070549,0.083442,0,0,0.251232,0,0,0,22,1,10,0.072018
10202,,,1,5,10,28,0.070549,0.083442,0,0,0.251232,0,0,0,22,1,10,0.072018
10203,,,1,5,10,28,0.070549,0.083442,0,0,0.251232,0,0,0,22,1,10,0.072018
10204,,,1,5,10,28,0.070549,0.083442,0,0,0.251232,0,0,0,22,1,10,0.072018
10830,,,1,5,10,28,0.070554,0.083608,0,0,0.323467,0,0,0,22,1,10,0.080593
10831,,,1,5,10,28,0.070554,0.083608,0,0,0.323467,0,0,0,22,1,10,0.080593
11211,,,1,5,10,28,0.070547,0.083386,0,0,0.241135,0,0,0,22,1,10,0.071374
11212,,,1,5,10,28,0.070547,0.083386,0,0,0.241135,0,0,0,22,1,10,0.071374
11213,,,1,5,10,28,0.070547,0.083386,0,0,0.241135,0,0,0,22,1,10,0.071374
11214,,,1,5,10,28,0.070547,0.083386,0,0,0.241135,0,0,0,22,1,10,0.071374
11215,,,1,5,10,28,0.070547,0.083386,0,0,0.241135,0,0,0,22,1,10,0.071374
810,,,1,12,30,29,0.06694,0.081223,23226.582582,0.005139,0.034347,0.000177,0,0,22,0.30303,20,0.081369
814,,,1,10,28,29,0.066937,0.080891,13432.792874,0.002972,0.048165,0.000143,0,0,22,0.377778,17,0.073603
1088,,,1,8,16,29,0.066928,0.080337,12012,0.002658,0.087646,0.000233,0,0,22,0.428571,12,0.059546
368,,,1,6,12,29,0.051237,0.057716,35940,0.007952,0.134831,0.001072,0,0,16,0.466667,7,0.028725
369,,,1,9,18,30,0.048756,0.055063,25497,0.005642,0.050505,0.000285,0,0,16,0.305556,11,0.035674
370,,,1,4,8,30,0.048751,0.054121,4497.5,0.000995,0.255682,0.000254,0,0,16,0.5,3,0.018278
9637,,,1,4,8,29,0.051227,0.056884,0,0,0.315789,0,0,0,16,1,6,0.019661
9638,,,1,4,8,29,0.051227,0.056884,0,0,0.315789,0,0,0,16,1,6,0.019661
9639,,,1,4,8,29,0.051227,0.056884,0,0,0.315789,0,0,0,16,1,6,0.019661
9640,,,1,8,16,28,0.053977,0.061178,47856,0.010589,0.07177,0.00076,0,0,16,0.428571,12,0.036443
2715,,,1,6,12,31,0.046495,0.051533,6010,0.00133,0.089552,0.000119,0,0,16,0.466667,7,0.022558
2716,,,1,4,8,31,0.046494,0.051201,0,0,0.321429,0,0,0,16,1,6,0.019117
2717,,,1,4,8,31,0.046494,0.051201,0,0,0.321429,0,0,0,16,1,6,0.019117
2718,,,1,4,8,31,0.046494,0.051201,0,0,0.321429,0,0,0,16,1,6,0.019117
5306,,,1,5,10,31,0.046494,0.051312,6.5,0.000001,0.130909,0,0,0,16,0.5,5,0.018904
5307,,,1,3,6,31,0.046493,0.050979,0,0,0.517241,0,0,0,16,1,3,0.013838
5308,,,1,3,6,31,0.046493,0.050979,0,0,0.517241,0,0,0,16,1,3,0.013838
9836,,,1,2,4,31,0.046488,0.050536,0,0,1.111111,0,0,0,16,1,1,0.007836
397,,,1,4,8,23,0.090537,0.101699,0,0,0.285714,0,0.000002,0.000002,3,1,6,0.01975
398,,,1,4,8,23,0.090537,0.101699,0,0,0.285714,0,0.000002,0.000002,3,1,6,0.01975
399,,,1,8,16,22,0.099537,0.115735,12012,0.002658,0.073457,0.000195,0.000012,0.000012,3,0.428571,12,0.057078
400,,,1,4,8,23,0.090537,0.101699,0,0,0.285714,0,0.000002,0.000002,3,1,6,0.01975
401,,,1,4,8,23,0.090537,0.101699,0,0,0.285714,0,0.000002,0.000002,3,1,6,0.01975
7724,,,1,7,14,22,0.102248,0.119267,88831.088823,0.019655,0.109648,0.002155,0.000051,0.000051,3,0.428571,9,0.05864
10263,,,1,4,8,22,0.099523,0.11507,0,0,0.433515,0,0.000011,0.000011,3,1,6,0.043939
10264,,,1,4,8,22,0.099523,0.11507,0,0,0.433515,0,0.000011,0.000011,3,1,6,0.043939
402,,,1,6,14,23,0.098957,0.112195,4489.5,0.000993,0.133333,0.000132,0.000018,0.000018,24,0.6,9,0.038901
403,,,1,4,8,24,0.090084,0.099807,0,0,0.326087,0,0.000004,0.000004,24,1,6,0.024064
404,,,1,4,8,24,0.090084,0.099807,0,0,0.326087,0,0.000004,0.000004,24,1,6,0.024064
405,,,1,4,8,24,0.090084,0.099807,0,0,0.326087,0,0.000004,0.000004,24,1,6,0.024064
406,,,1,10,22,23,0.098989,0.113137,34459.5,0.007625,0.049383,0.000377,0.000019,0.000019,24,0.333333,15,0.059221
3887,,,1,3,6,23,0.098947,0.111696,0,0,1,0,0.000017,0.000017,24,1,3,0.02779
3888,,,1,15,46,22,0.109749,0.128821,253871.578805,0.056172,0.012347,0.000694,0.000138,0.000138,24,0.12381,13,0.082118
4017,,,1,6,16,24,0.090105,0.100417,1999.333333,0.000442,0.145985,0.000065,0.000003,0.000003,24,0.733333,11,0.035001
4018,,,1,6,16,24,0.090105,0.100417,1999.333333,0.000442,0.145985,0.000065,0.000003,0.000003,24,0.733333,11,0.035001
4019,,,1,8,20,24,0.090116,0.100861,14011.333333,0.0031,0.064655,0.0002,0.000003,0.000003,24,0.428571,12,0.039723
4020,,,1,4,8,24,0.0901,0.100085,0,0,0.447761,0,0.000003,0.000003,24,1,6,0.027786
414,,,1,3,6,27,0.063638,0.069496,0,0,0.411765,0,0,0,20,1,3,0.011391
415,,,1,3,6,27,0.063638,0.069496,0,0,0.411765,0,0,0,20,1,3,0.011391
416,,,1,3,6,27,0.063638,0.069496,0,0,0.411765,0,0,0,20,1,3,0.011391
417,,,1,7,14,26,0.067958,0.076023,9012,0.001994,0.077922,0.000155,0,0,20,0.428571,9,0.031776
8492,,,1,4,8,26,0.067953,0.075524,0,0,0.344262,0,0,0,20,1,6,0.024719
8493,,,1,4,8,26,0.067953,0.075524,0,0,0.344262,0,0,0,20,1,6,0.024719
8494,,,1,12,24,25,0.072895,0.083557,32984,0.007298,0.031726,0.000232,0,0,20,0.272727,18,0.064359
8495,,,1,4,8,26,0.067953,0.075524,0,0,0.344262,0,0,0,20,1,6,0.024719
499,,,1,4,8,24,0.089128,0.099327,0,0,0.285714,0,0.000002,0.000002,29,1,6,0.019845
500,,,1,4,8,24,0.089128,0.099327,0,0,0.285714,0,0.000002,0.000002,29,1,6,0.019845
501,,,1,4,8,24,0.089128,0.099327,0,0,0.285714,0,0.000002,0.000002,29,1,6,0.019845
502,,,1,4,8,24,0.089128,0.099327,0,0,0.285714,0,0.000002,0.000002,29,1,6,0.019845
503,,,1,8,16,23,0.097836,0.112458,12012,0.002658,0.07384,0.000196,0.000012,0.000012,29,0.428571,12,0.056868
7038,,,1,7,16,23,0.097833,0.112291,10.5,0.000002,0.100251,0,0.000014,0.000014,29,0.571429,12,0.058956
7039,,,1,4,8,23,0.097824,0.111792,0,0,0.440252,0,0.000011,0.000011,29,1,6,0.043685
7040,,,1,4,8,23,0.097824,0.111792,0,0,0.440252,0,0.000011,0.000011,29,1,6,0.043685
7041,,,1,20,48,22,0.108399,0.130057,93787.50257,0.020752,0.012421,0.000258,0.000079,0.000079,29,0.184211,35,0.16728
539,,,1,4,8,21,0.11388,0.131516,0,0,0.650542,0,0.092034,0.092034,10,1,6,0.144611
540,,,1,26,94,20,0.123669,0.148419,146100.263335,0.032326,0.008642,0.000279,0.379147,0.379147,10,0.215385,70,0.550015
541,,,1,4,8,21,0.11388,0.131516,0,0,0.650542,0,0.092034,0.092034,10,1,6,0.144611
542,,,1,16,46,21,0.118479,0.141244,272440.023646,0.060281,0.023846,0.001437,0.113364,0.113364,46,0.25,30,0.269603
543,,,1,30,104,20,0.121011,0.14654,178816.267161,0.039565,0.005408,0.000214,0.381884,0.381884,10,0.154023,67,0.564815
722,,,1,8,24,20,0.117475,0.137466,1847.559064,0.000409,0.122049,0.00005,0.160475,0.160475,10,0.571429,16,0.233263
723,,,1,28,98,19,0.128373,0.156545,354339.280749,0.078402,0.007444,0.000584,0.374267,0.374267,10,0.185185,70,0.568631
724,,,1,6,16,20,0.117466,0.137134,1828.29716,0.000405,0.274344,0.000111,0.137276,0.137276,10,0.733333,11,0.201235
1909,,,1,8,22,20,0.117415,0.136856,414.820578,0.000092,0.126155,0.000012,0.16414,0.16414,10,0.607143,17,0.231907
1910,,,1,4,8,20,0.117282,0.135593,0,0,0.771186,0,0.102662,0.102662,10,1,6,0.146236
2697,,,1,4,8,20,0.11742,0.136468,0,0,1.075226,0,0.12339,0.12339,10,1,6,0.177133
2698,,,1,8,32,20,0.117438,0.137134,1574.217055,0.000348,0.095602,0.000033,0.160391,0.160391,10,0.607143,17,0.228948
3014,,,1,3,6,20,0.117415,0.136302,0,0,3.100511,0,0.108116,0.108116,10,1,3,0.155971
5890,,,1,5,16,21,0.110203,0.126128,0.25,0,0.287029,0,0.10639,0.10639,10,0.9,9,0.150529
5891,,,1,4,8,21,0.110199,0.125961,0,0,0.630048,0,0.09788,0.09788,10,1,6,0.138586
6446,,,1,4,8,20,0.11742,0.136468,0,0,1.075226,0,0.12339,0.12339,10,1,6,0.177133
7655,,,1,8,24,20,0.117438,0.137134,440.877672,0.000098,0.130385,0.000013,0.177097,0.177097,10,0.642857,18,0.252677
7656,,,1,12,30,20,0.117557,0.138586,24447.531679,0.005409,0.052619,0.000285,0.214543,0.214543,10,0.409091,27,0.31248
7657,,,1,7,16,20,0.117433,0.136967,40.955822,0.000009,0.206787,0.000002,0.172609,0.172609,10,0.761905,16,0.245357
8296,,,1,8,16,20,0.117438,0.137134,451.381162,0.0001,0.130385,0.000013,0.18,0.18,10,0.642857,18,0.25479
8297,,,1,4,8,21,0.110106,0.125363,0,0,0.672414,0,0.090063,0.090063,10,1,6,0.124413
8298,,,1,12,30,20,0.117475,0.13802,2815.359952,0.000623,0.052619,0.000033,0.222443,0.222443,10,0.439394,29,0.319189
9139,,,1,8,24,20,0.120169,0.14062,9310.627183,0.00206,0.142797,0.000294,0.175975,0.175975,10,0.642857,18,0.251996
9140,,,1,7,16,20,0.120165,0.140454,8960.392616,0.001983,0.195024,0.000387,0.160577,0.160577,10,0.714286,15,0.230751
9612,,,1,6,14,20,0.118033,0.136405,48222.162027,0.01067,0.142764,0.001523,0.076977,0.076977,10,0.466667,7,0.117929
10575,,,1,4,8,21,0.110199,0.125961,0,0,0.630048,0,0.09788,0.09788,10,1,6,0.138586
10973,,,1,4,8,21,0.112901,0.128936,0,0,0.528558,0,0.075487,0.075487,10,1,6,0.10675
1815,,,1,9,18,22,0.113639,0.132755,126608.108049,0.028014,0.054929,0.001539,0.017547,0.017547,46,0.277778,10,0.100443
2386,,,1,18,44,21,0.118722,0.141058,212057.482069,0.04692,0.016932,0.000794,0.031488,0.031488,46,0.215686,33,0.194399
2387,,,1,14,34,22,0.11464,0.135104,173918.891206,0.038482,0.034172,0.001315,0.025974,0.025974,46,0.274725,25,0.165452
3747,,,1,4,8,22,0.11069,0.1269,0,0,0.507042,0,0.01714,0.01714,46,1,6,0.068894
3748,,,1,8,16,22,0.110923,0.128302,168150,0.037205,0.083721,0.003115,0.01799,0.01799,46,0.428571,12,0.086583
3749,,,1,4,8,22,0.11069,0.1269,0,0,0.507042,0,0.01714,0.01714,46,1,6,0.068894
4495,,,1,8,24,21,0.117282,0.136447,52900.070031,0.011705,0.124926,0.001462,0.022593,0.022593,46,0.571429,16,0.122016
4496,,,1,9,28,22,0.113489,0.131582,75089.431531,0.016614,0.07587,0.001261,0.025558,0.025558,46,0.472222,17,0.120636
4497,,,1,5,16,22,0.111515,0.128224,0,0,0.46993,0,0.020853,0.020853,46,1,10,0.096934
8981,,,1,4,8,22,0.107539,0.122079,0,0,0.371134,0,0.016342,0.016342,46,1,6,0.054637
8982,,,1,4,8,22,0.107539,0.122079,0,0,0.371134,0,0.016342,0.016342,46,1,6,0.054637
8983,,,1,4,8,22,0.107539,0.122079,0,0,0.371134,0,0.016342,0.016342,46,1,6,0.054637
5682,,,1,8,16,21,0.10813,0.125488,53802,0.011904,0.095195,0.001133,0.074615,0.074615,10,0.428571,12,0.132075
7384,,,1,8,16,21,0.108076,0.124823,12012,0.002658,0.083799,0.000223,0.074445,0.074445,10,0.428571,12,0.123444
9387,,,1,4,8,20,0.115521,0.134313,0,0,0.742049,0,0.105588,0.105588,10,1,6,0.15106
10541,,,1,3,6,21,0.10796,0.123038,0,0,0.47619,0,0.044923,0.044923,10,1,3,0.066991
10542,,,1,3,6,21,0.10796,0.123038,0,0,0.47619,0,0.044923,0.044923,10,1,3,0.066991
10543,,,1,3,6,21,0.10796,0.123038,0,0,0.47619,0,0.044923,0.044923,10,1,3,0.066991
11692,,,1,4,8,21,0.108061,0.124158,0,0,0.681818,0,0.070993,0.070993,10,1,6,0.108867
12426,,,1,2,4,21,0.107956,0.122872,0,0,0.9375,0,0.040195,0.040195,10,1,1,0.058962
12427,,,1,2,4,21,0.107956,0.122872,0,0,0.9375,0,0.040195,0.040195,10,1,1,0.058962
549,,,1,3,8,19,0.11514,0.131312,0,0,0.444444,0,0.00011,0.00011,34,1,3,0.034651
550,,,1,12,32,18,0.130106,0.156538,12711.38807,0.002813,0.030157,0.000085,0.000934,0.000934,34,0.272727,18,0.269256
551,,,1,3,6,19,0.11514,0.131312,0,0,0.444444,0,0.00011,0.00011,34,1,3,0.034651
552,,,1,3,8,19,0.11514,0.131312,0,0,0.444444,0,0.00011,0.00011,34,1,3,0.034651
2295,,,1,21,54,18,0.133704,0.16286,419632.525597,0.092849,0.012906,0.001198,0.001201,0.001201,34,0.17619,37,0.35264
8146,,,1,9,22,18,0.128818,0.15514,35908.703507,0.007945,0.086189,0.000685,0.000686,0.000686,34,0.388889,14,0.209115
8147,,,1,5,14,18,0.128757,0.154087,2952.703507,0.000653,0.462528,0.000302,0.000654,0.000654,34,0.8,8,0.186702
8662,,,1,13,32,18,0.134277,0.163476,323396.312724,0.071555,0.040369,0.002889,0.001344,0.001344,34,0.320513,25,0.305991
10218,,,1,2,4,18,0.123964,0.146236,0,0,4.925373,0,0.000414,0.000414,34,1,1,0.119339
12483,,,1,3,6,18,0.123969,0.146402,0,0,0.766551,0,0.000457,0.000457,34,1,3,0.131805
12484,,,1,3,6,18,0.123969,0.146402,0,0,0.766551,0,0.000457,0.000457,34,1,3,0.131805
582,,,1,15,32,24,0.095588,0.114735,103521.219049,0.022905,0.026726,0.000612,0.000001,0.000001,6,0.228571,24,0.134052
584,,,1,7,14,25,0.088293,0.102669,5015.333333,0.00111,0.123411,0.000137,0,0,6,0.428571,9,0.067482
585,,,1,4,8,25,0.088283,0.102114,0,0,0.651438,0,0,0,6,1,6,0.051461
586,,,1,12,24,25,0.088314,0.103666,35972,0.007959,0.034358,0.000273,0,0,6,0.272727,18,0.084656
1638,,,1,7,16,25,0.089579,0.104488,9014,0.001994,0.053074,0.000106,0,0,6,0.333333,7,0.044054
4343,,,1,8,24,25,0.092886,0.110929,53229.598413,0.011778,0.080623,0.00095,0.000001,0.000001,12,0.428571,12,0.068659
5679,,,1,12,32,25,0.088288,0.103223,13989.166667,0.003095,0.038328,0.000119,0,0,6,0.348485,23,0.098864
5681,,,1,10,24,25,0.088283,0.10289,7985.833333,0.001767,0.060329,0.000107,0,0,6,0.4,18,0.090237
