Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,componentnumber,modularity_class,betweennesscentrality2,bridgingcoefficient,bridgingcentrality,clustering,triangles,eigencentrality
11036,,,3,6,5,0.325843,0.383046,0,0,0,25,0,0,0.526316,0,1,3,0.028594
12625,,,5,10,5,0.331429,0.403161,57,0,0,25,0,0.000001,0.111111,0,0.6,6,0.036945
12868,,,4,8,5,0.329545,0.39454,0,0,0,25,0,0,0.333333,0,1,6,0.035559
12869,,,4,8,5,0.329545,0.39454,0,0,0,25,0,0,0.333333,0,1,6,0.035559
12870,,,4,8,5,0.329545,0.39454,0,0,0,25,0,0,0.333333,0,1,6,0.035559
298,,,2,4,4,0.369427,0.408046,0,0,0,25,0,0,3.529412,0,1,1,0.038308
299,,,10,24,4,0.402778,0.491379,36.442857,0,0,25,0,0,0.042967,0,0.377778,17,0.10223
2244,,,1,2,4,0.36478,0.396552,0,0,0,25,0,0,24,0,0,0,0.025673
6895,,,2,4,4,0.369427,0.408046,0,0,0,25,0,0,3.529412,0,1,1,0.038308
7540,,,2,4,4,0.367089,0.405172,0,0,0,25,0,0,0.923077,0,1,1,0.029917
7541,,,2,4,4,0.367089,0.405172,0,0,0,25,0,0,0.923077,0,1,1,0.029917
8696,,,7,14,4,0.389262,0.45977,165,0,0,25,0,0.000002,0.08702,0,0.428571,9,0.061246
10922,,,4,8,4,0.381579,0.433908,0,0,0,25,0,0,0.467706,0,1,6,0.053591
10923,,,4,8,4,0.381579,0.433908,0,0,0,25,0,0,0.467706,0,1,6,0.053591
121,,,3,6,2,0.6,0.666667,0,0,0,26,0,0,0.5,0,1,3,0.011196
122,,,6,12,2,0.75,0.833333,18,0,0,26,0,0,0.090909,0,0.4,6,0.017768
123,,,6,12,2,0.75,0.833333,18,0,0,26,0,0,0.090909,0,0.4,6,0.017768
124,,,3,6,2,0.6,0.666667,0,0,0,26,0,0,0.5,0,1,3,0.011196
10464,,,3,6,3,0.5,0.611111,0,0,0,26,0,0,0.4,0,1,3,0.009443
10465,,,3,6,3,0.5,0.611111,0,0,0,26,0,0,0.4,0,1,3,0.009443
10466,,,3,6,3,0.5,0.611111,0,0,0,26,0,0,0.4,0,1,3,0.009443
853,,,3,6,3,0.5,0.611111,0,0,0,26,0,0,0.4,0,1,3,0.009443
854,,,3,6,3,0.5,0.611111,0,0,0,26,0,0,0.4,0,1,3,0.009443
855,,,3,6,3,0.5,0.611111,0,0,0,26,0,0,0.4,0,1,3,0.009443
125,,,7,24,3,0.608696,0.72619,8.416667,0,0,27,0,0,0.119403,0,0.666667,14,0.043776
126,,,8,24,3,0.636364,0.761905,20,0,0,27,0,0,0.085366,0,0.571429,16,0.047438
127,,,7,22,2,0.666667,0.75,45,0,0,27,0,0.000001,0.102477,0,0.428571,9,0.037483
128,,,7,24,3,0.608696,0.72619,8.416667,0,0,27,0,0,0.119403,0,0.666667,14,0.043776
129,,,4,16,3,0.538462,0.619048,0,0,0,27,0,0,0.451613,0,1,6,0.027891
5566,,,7,16,4,0.5,0.678571,2.583333,0,0,27,0,0,0.109589,0,0.666667,14,0.041816
5567,,,7,16,4,0.5,0.678571,2.583333,0,0,27,0,0,0.109589,0,0.666667,14,0.041816
7387,,,4,8,4,0.451613,0.571429,0,0,0,27,0,0,0.4375,0,1,6,0.027466
5564,,,4,8,4,0.451613,0.571429,0,0,0,27,0,0,0.378378,0,1,6,0.025514
5565,,,4,8,4,0.451613,0.571429,0,0,0,27,0,0,0.378378,0,1,6,0.025514
10018,,,5,16,3,0.5,0.619048,11,0,0,27,0,0,0.148936,0,0.6,6,0.019105
10020,,,5,16,3,0.5,0.619048,11,0,0,27,0,0,0.148936,0,0.6,6,0.019105
13051,,,3,6,3,0.466667,0.547619,0,0,0,27,0,0,0.614035,0,1,3,0.014475
130,,,4,8,2,0.75,0.833333,0,0,0,28,0,0,0.272727,0,1,6,0.014301
131,,,6,12,1,1,1,8,0,0,28,0,0,0.083333,0,0.466667,7,0.01766
132,,,4,8,2,0.75,0.833333,0,0,0,28,0,0,0.272727,0,1,6,0.014301
133,,,4,8,2,0.75,0.833333,0,0,0,28,0,0,0.272727,0,1,6,0.014301
134,,,4,8,2,0.75,0.833333,0,0,0,28,0,0,0.272727,0,1,6,0.014301
10432,,,2,4,2,0.6,0.666667,0,0,0,28,0,0,0.75,0,1,1,0.006203
10433,,,2,4,2,0.6,0.666667,0,0,0,28,0,0,0.75,0,1,1,0.006203
135,,,4,8,1,1,1,0,0,0,29,0,0,0.25,0,1,6,0.012906
136,,,4,8,1,1,1,0,0,0,29,0,0,0.25,0,1,6,0.012906
137,,,4,8,1,1,1,0,0,0,29,0,0,0.25,0,1,6,0.012906
138,,,4,8,1,1,1,0,0,0,29,0,0,0.25,0,1,6,0.012906
139,,,4,8,1,1,1,0,0,0,29,0,0,0.25,0,1,6,0.012906
140,,,4,8,24,0.088449,0.096516,0,0.000001,0.000001,1,8,0,0.272727,0,1,6,0.014578
141,,,4,8,24,0.088449,0.096516,0,0.000001,0.000001,1,8,0,0.272727,0,1,6,0.014578
142,,,4,8,24,0.088449,0.096516,0,0.000001,0.000001,1,8,0,0.272727,0,1,6,0.014578
143,,,4,8,24,0.088449,0.096516,0,0.000001,0.000001,1,8,0,0.272727,0,1,6,0.014578
144,,,6,12,23,0.097019,0.107975,12012,0.000005,0.000005,1,8,0.000134,0.095238,0.000013,0.466667,7,0.019816
856,,,2,4,23,0.097006,0.10731,0,0.000004,0.000004,1,8,0,1.2,0,1,1,0.00828
857,,,4,8,22,0.107404,0.122127,18006,0.000042,0.000042,1,8,0.0002,0.198795,0.00004,0.333333,2,0.020466
145,,,1,2,1,1,1,0,0,0,30,0,0,1,0,0,0,0.00128
146,,,1,2,1,1,1,0,0,0,30,0,0,1,0,0,0,0.00128
147,,,4,8,1,1,1,0,0,0,31,0,0,0.25,0,1,6,0.012906
148,,,4,8,1,1,1,0,0,0,31,0,0,0.25,0,1,6,0.012906
149,,,4,8,1,1,1,0,0,0,31,0,0,0.25,0,1,6,0.012906
150,,,4,8,1,1,1,0,0,0,31,0,0,0.25,0,1,6,0.012906
151,,,4,8,1,1,1,0,0,0,31,0,0,0.25,0,1,6,0.012906
152,,,4,8,19,0.118582,0.13646,0,0.000432,0.000432,1,4,0,0.416493,0,1,6,0.085063
153,,,19,58,18,0.129506,0.156787,87074.305957,0.00206,0.00206,1,4,0.000968,0.011705,0.000011,0.187135,32,0.29056
154,,,4,8,19,0.118582,0.13646,0,0.000432,0.000432,1,4,0,0.416493,0,1,6,0.085063
155,,,4,8,19,0.118582,0.13646,0,0.000432,0.000432,1,4,0,0.416493,0,1,6,0.085063
156,,,21,64,18,0.132636,0.161405,326700.648016,0.001612,0.001612,1,4,0.003632,0.011248,0.000041,0.22381,47,0.388952
1376,,,55,138,17,0.141473,0.182727,1240231.148373,0.00341,0.00341,1,4,0.013786,0.001454,0.00002,0.063973,95,1
1725,,,9,20,19,0.120131,0.140022,68802.72586,0.00895,0.00895,1,24,0.000765,0.035908,0.000027,0.222222,8,0.071146
2742,,,3,6,18,0.127702,0.1516,0,0.000674,0.000674,1,4,0,2.814544,0,1,3,0.160666
4512,,,8,16,19,0.118591,0.137015,12012,0.000331,0.000331,1,4,0.000134,0.075132,0.00001,0.428571,12,0.074264
4826,,,9,26,19,0.123374,0.144872,12086.720257,0.00061,0.00061,1,4,0.000134,0.073925,0.00001,0.416667,15,0.134285
6041,,,6,20,19,0.118591,0.136793,1.666667,0.00053,0.00053,1,4,0,0.159536,0,0.666667,10,0.108369
6534,,,4,8,19,0.118582,0.13646,0,0.000442,0.000442,1,4,0,0.483636,0,1,6,0.087736
6535,,,4,8,19,0.118582,0.13646,0,0.000442,0.000442,1,4,0,0.483636,0,1,6,0.087736
8007,,,2,4,19,0.118573,0.136128,0,0.00035,0.00035,1,4,0,4.9875,0,1,1,0.066991
8553,,,4,8,19,0.118582,0.13646,0,0.000451,0.000451,1,4,0,0.541874,0,1,6,0.091134
8554,,,4,8,19,0.118582,0.13646,0,0.000451,0.000451,1,4,0,0.541874,0,1,6,0.091134
9949,,,4,8,19,0.118573,0.13635,0,0.000316,0.000316,1,4,0,0.464043,0,1,6,0.060798
9950,,,4,8,19,0.118573,0.13635,0,0.000316,0.000316,1,4,0,0.464043,0,1,6,0.060798
10986,,,2,4,19,0.117018,0.13411,0,0.001048,0.001048,1,24,0,3.053571,0,1,1,0.039006
11474,,,3,6,19,0.118577,0.136294,0,0.0004,0.0004,1,4,0,1.248826,0,1,3,0.078459
464,,,7,14,18,0.127189,0.150982,0,0.000913,0.000913,1,4,0,0.18313,0,1,21,0.240651
465,,,7,14,18,0.127189,0.150982,0,0.000913,0.000913,1,4,0,0.18313,0,1,21,0.240651
466,,,7,14,18,0.127189,0.150982,0,0.000913,0.000913,1,4,0,0.18313,0,1,21,0.240651
467,,,7,14,18,0.127189,0.150982,0,0.000913,0.000913,1,4,0,0.18313,0,1,21,0.240651
1374,,,7,14,18,0.127189,0.150982,0,0.000913,0.000913,1,4,0,0.18313,0,1,21,0.240651
1375,,,7,14,18,0.127189,0.150982,0,0.000913,0.000913,1,4,0,0.18313,0,1,21,0.240651
4827,,,9,18,19,0.129685,0.155078,454143.438103,0.000335,0.000335,1,8,0.005048,0.078232,0.000395,0.277778,10,0.108875
157,,,4,8,7,0.261649,0.329289,0,0,0,32,0,0,0.306122,0,1,6,0.027299
158,,,15,34,6,0.347619,0.481279,1367,0,0,32,0,0.000015,0.019143,0,0.209524,22,0.092846
159,,,4,8,7,0.261649,0.329289,0,0,0,32,0,0,0.306122,0,1,6,0.027299
160,,,4,8,7,0.261649,0.329289,0,0,0,32,0,0,0.306122,0,1,6,0.027299
161,,,4,8,7,0.261649,0.329289,0,0,0,32,0,0,0.306122,0,1,6,0.027299
448,,,11,24,5,0.359606,0.456849,1371,0,0,32,0,0.000015,0.041935,0.000001,0.327273,18,0.075004
1924,,,8,16,7,0.290837,0.395956,732,0,0,32,0,0.000008,0.081081,0.000001,0.428571,12,0.053022
3899,,,12,24,6,0.318777,0.43516,536,0,0,32,0,0.000006,0.031357,0,0.272727,18,0.07031
3900,,,4,8,6,0.308017,0.380365,0,0,0,32,0,0,0.509259,0,1,6,0.041143
3901,,,4,8,6,0.308017,0.380365,0,0,0,32,0,0,0.509259,0,1,6,0.041143
5195,,,4,8,7,0.277567,0.35486,0,0,0,32,0,0,0.461538,0,1,6,0.036162
5196,,,10,22,7,0.284047,0.395956,291,0,0,32,0,0.000003,0.043956,0,0.333333,15,0.057991
5197,,,4,8,7,0.277567,0.35486,0,0,0,32,0,0,0.461538,0,1,6,0.036162
10621,,,4,10,7,0.265455,0.338421,3,0,0,32,0,0,0.25,0,0.666667,4,0.030196
10622,,,3,6,7,0.264493,0.331572,0,0,0,32,0,0,0.8,0,1,3,0.027398
12351,,,2,4,7,0.259786,0.31559,0,0,0,32,0,0,1.578947,0,1,1,0.018404
162,,,3,6,23,0.097355,0.11177,0,0.000038,0.000038,1,16,0,0.588235,0,1,3,0.027267
163,,,3,6,23,0.097355,0.11177,0,0.000038,0.000038,1,16,0,0.588235,0,1,3,0.027267
164,,,6,14,22,0.102404,0.119084,1376.452861,0.000167,0.000167,1,16,0.000015,0.130797,0.000002,0.6,9,0.047592
165,,,15,32,22,0.107843,0.130296,234554.413572,0.00019,0.00019,1,16,0.002607,0.022324,0.000058,0.2,21,0.122698
3262,,,11,28,21,0.110324,0.13073,169172.469597,0.001155,0.001155,1,16,0.001881,0.036468,0.000069,0.254545,14,0.07417
3995,,,4,8,22,0.102397,0.118752,0,0.00016,0.00016,1,16,0,0.476879,0,1,6,0.040162
3996,,,5,12,22,0.102432,0.11925,3561.002215,0.000172,0.000172,1,16,0.00004,0.258317,0.00001,0.7,7,0.044588
1245,,,8,16,23,0.102589,0.120632,101634.912259,0.000025,0.000025,1,10,0.00113,0.059966,0.000068,0.285714,8,0.050613
1246,,,7,16,23,0.099339,0.115759,15011.5,0.000022,0.000022,1,10,0.000167,0.08702,0.000015,0.380952,8,0.041705
1831,,,9,22,22,0.102133,0.120943,5606.402499,0.000034,0.000034,1,16,0.000062,0.072345,0.000005,0.444444,16,0.100289
1832,,,3,6,22,0.101953,0.118888,0,0.000026,0.000026,1,16,0,1.40884,0,1,3,0.049891
1833,,,17,38,21,0.108275,0.131631,267227.996742,0.000045,0.000045,1,16,0.00297,0.019721,0.000059,0.220588,30,0.178276
5211,,,4,8,23,0.097487,0.112717,0,0.000027,0.000027,1,16,0,0.380184,0,1,6,0.039949
5212,,,4,8,23,0.097487,0.112717,0,0.000027,0.000027,1,16,0,0.380184,0,1,6,0.039949
5213,,,11,22,22,0.102241,0.121719,118392.216258,0.000037,0.000037,1,16,0.001316,0.039592,0.000052,0.309091,17,0.095954
5214,,,4,8,23,0.097487,0.112717,0,0.000027,0.000027,1,16,0,0.380184,0,1,6,0.039949
166,,,1,2,2,0.666667,0.75,0,0,0,33,0,0,2,0,0,0,0.001633
167,,,2,4,1,1,1,1,0,0,33,0,0,0.25,0,0,0,0.002661
7372,,,1,2,2,0.666667,0.75,0,0,0,33,0,0,2,0,0,0,0.001633
168,,,2,4,2,0.666667,0.75,0,0,0,34,0,0,0.666667,0,1,1,0.004471
169,,,2,4,2,0.666667,0.75,0,0,0,34,0,0,0.666667,0,1,1,0.004471
170,,,4,8,1,1,1,4,0,0,34,0,0,0.125,0,0.333333,2,0.007484
8951,,,2,4,2,0.666667,0.75,0,0,0,34,0,0,0.666667,0,1,1,0.004471
8952,,,2,4,2,0.666667,0.75,0,0,0,34,0,0,0.666667,0,1,1,0.004471
171,,,4,8,1,1,1,0,0,0,35,0,0,0.25,0,1,6,0.012906
172,,,4,8,1,1,1,0,0,0,35,0,0,0.25,0,1,6,0.012906
173,,,4,8,1,1,1,0,0,0,35,0,0,0.25,0,1,6,0.012906
174,,,4,8,1,1,1,0,0,0,35,0,0,0.25,0,1,6,0.012906
175,,,4,8,1,1,1,0,0,0,35,0,0,0.25,0,1,6,0.012906
176,,,13,46,2,0.809524,0.882353,24.083333,0,0,36,0,0,0.032297,0,0.410256,32,0.114592
177,,,11,34,2,0.73913,0.823529,16.416667,0,0,36,0,0,0.048673,0,0.472727,26,0.102654
178,,,13,42,2,0.809524,0.882353,25.75,0,0,36,0,0,0.031633,0,0.397436,31,0.11349
179,,,4,8,3,0.53125,0.598039,0,0,0,36,0,0,0.607649,0,1,6,0.050903
180,,,6,18,3,0.566667,0.656863,0.833333,0,0,36,0,0,0.194734,0,0.8,12,0.066754
1283,,,8,22,2,0.653846,0.735294,6,0,0,36,0,0,0.095722,0,0.607143,17,0.079039
1284,,,9,22,2,0.68,0.764706,31.916667,0,0,36,0,0,0.057545,0,0.444444,16,0.083208
2679,,,5,12,2,0.586207,0.647059,0.75,0,0,36,0,0,0.305837,0,0.9,9,0.055038
2680,,,4,8,3,0.53125,0.598039,0,0,0,36,0,0,0.507272,0,1,6,0.045311
3242,,,4,8,3,0.53125,0.598039,0,0,0,36,0,0,0.579208,0,1,6,0.049027
3243,,,9,24,2,0.68,0.764706,8.25,0,0,36,0,0,0.072978,0,0.555556,20,0.087381
4094,,,4,8,3,0.53125,0.598039,0,0,0,36,0,0,0.472727,0,1,6,0.045601
4095,,,4,8,3,0.53125,0.598039,0,0,0,36,0,0,0.472727,0,1,6,0.045601
12731,,,4,8,2,0.566667,0.617647,0,0,0,36,0,0,0.664773,0,1,6,0.051263
10098,,,4,8,3,0.53125,0.598039,0,0,0,36,0,0,0.47264,0,1,6,0.045003
10099,,,4,8,3,0.53125,0.598039,0,0,0,36,0,0,0.47264,0,1,6,0.045003
181,,,6,16,1,1,1,1.333333,0,0,37,0,0,0.125,0,0.733333,11,0.025138
182,,,6,16,1,1,1,1.333333,0,0,37,0,0,0.125,0,0.733333,11,0.025138
183,,,6,16,1,1,1,1.333333,0,0,37,0,0,0.125,0,0.733333,11,0.025138
184,,,4,8,2,0.75,0.833333,0,0,0,37,0,0,0.333333,0,1,6,0.018604
185,,,4,8,2,0.75,0.833333,0,0,0,37,0,0,0.333333,0,1,6,0.018604
7363,,,4,8,2,0.75,0.833333,0,0,0,37,0,0,0.333333,0,1,6,0.018604
7364,,,4,8,2,0.75,0.833333,0,0,0,37,0,0,0.333333,0,1,6,0.018604
186,,,1,2,25,0.082318,0.091683,0,0,0,1,5,0,5,0,0,0,0.005381
187,,,5,10,24,0.0897,0.103412,3006,0.000001,0.000001,1,5,0.000033,0.116556,0.000004,0.6,6,0.034633
583,,,11,24,24,0.092344,0.10931,33647.146153,0.000002,0.000002,1,5,0.000374,0.050472,0.000019,0.327273,18,0.102312
9951,,,4,8,24,0.089697,0.103246,0,0.000001,0.000001,1,5,0,0.375427,0,1,6,0.033272
9952,,,4,8,24,0.089697,0.103246,0,0.000001,0.000001,1,5,0,0.375427,0,1,6,0.033272
689,,,20,40,24,0.098526,0.121664,154414.77343,0.000022,0.000022,1,5,0.001716,0.013704,0.000024,0.2,38,0.223277
4690,,,8,16,25,0.091696,0.109463,62706,0.000014,0.000014,1,28,0.000697,0.086207,0.00006,0.428571,12,0.07919
5000,,,1,2,26,0.086852,0.099088,0,0.000008,0.000008,1,28,0,12,0,0,0,0.011718
7720,,,4,8,25,0.091638,0.108044,0,0.000013,0.000013,1,28,0,0.491803,0,1,6,0.054647
7721,,,4,8,25,0.091638,0.108044,0,0.000013,0.000013,1,28,0,0.491803,0,1,6,0.054647
12017,,,4,8,26,0.08686,0.099587,0,0.000012,0.000012,1,28,0,0.3,0,1,6,0.024621
12018,,,4,8,26,0.08686,0.099587,0,0.000012,0.000012,1,28,0,0.3,0,1,6,0.024621
12019,,,4,8,26,0.08686,0.099587,0,0.000012,0.000012,1,28,0,0.3,0,1,6,0.024621
12020,,,4,8,26,0.08686,0.099587,0,0.000012,0.000012,1,28,0,0.3,0,1,6,0.024621
190,,,6,12,2,0.666667,0.75,9.5,0,0,38,0,0,0.116183,0,0.533333,8,0.027544
191,,,8,16,2,0.75,0.833333,22.5,0,0,38,0,0,0.072414,0,0.464286,13,0.035406
192,,,4,8,2,0.6,0.666667,0,0,0,38,0,0,0.365217,0,1,6,0.021194
193,,,4,8,2,0.6,0.666667,0,0,0,38,0,0,0.365217,0,1,6,0.021194
194,,,7,14,2,0.705882,0.791667,27,0,0,38,0,0,0.079734,0,0.428571,9,0.028177
1272,,,2,4,3,0.48,0.541667,0,0,0,38,0,0,1.5,0,1,1,0.010158
1273,,,6,12,3,0.571429,0.708333,5,0,0,38,0,0,0.108108,0,0.533333,8,0.025694
1859,,,4,8,3,0.521739,0.625,0,0,0,38,0,0,0.315789,0,1,6,0.019143
1860,,,4,8,3,0.521739,0.625,0,0,0,38,0,0,0.315789,0,1,6,0.019143
1861,,,4,8,3,0.521739,0.625,0,0,0,38,0,0,0.315789,0,1,6,0.019143
11381,,,3,6,3,0.461538,0.555556,0,0,0,38,0,0,0.411765,0,1,3,0.011023
11382,,,3,6,3,0.461538,0.555556,0,0,0,38,0,0,0.411765,0,1,3,0.011023
11383,,,3,6,3,0.461538,0.555556,0,0,0,38,0,0,0.411765,0,1,3,0.011023
195,,,3,10,2,0.8,0.875,0,0,0,39,0,0,0.363636,0,1,3,0.007632
196,,,3,10,2,0.8,0.875,0,0,0,39,0,0,0.363636,0,1,3,0.007632
197,,,3,10,2,0.8,0.875,0,0,0,39,0,0,0.363636,0,1,3,0.007632
198,,,4,8,1,1,1,3,0,0,39,0,0,0.125,0,0.5,3,0.008787
1862,,,1,2,2,0.571429,0.625,0,0,0,39,0,0,4,0,0,0,0.002753
199,,,4,8,1,1,1,0,0,0,40,0,0,0.25,0,1,6,0.012906
200,,,4,8,1,1,1,0,0,0,40,0,0,0.25,0,1,6,0.012906
201,,,4,8,1,1,1,0,0,0,40,0,0,0.25,0,1,6,0.012906
202,,,4,8,1,1,1,0,0,0,40,0,0,0.25,0,1,6,0.012906
203,,,4,8,1,1,1,0,0,0,40,0,0,0.25,0,1,6,0.012906
204,,,2,4,1,1,1,0,0,0,41,0,0,0.5,0,1,1,0.003491
205,,,2,4,1,1,1,0,0,0,41,0,0,0.5,0,1,1,0.003491
206,,,2,4,1,1,1,0,0,0,41,0,0,0.5,0,1,1,0.003491
207,,,3,6,1,1,1,0,0,0,42,0,0,0.333333,0,1,3,0.007127
208,,,3,6,1,1,1,0,0,0,42,0,0,0.333333,0,1,3,0.007127
209,,,3,6,1,1,1,0,0,0,42,0,0,0.333333,0,1,3,0.007127
210,,,3,6,1,1,1,0,0,0,42,0,0,0.333333,0,1,3,0.007127
211,,,2,4,18,0.118722,0.139934,0,0.000181,0.000181,1,40,0,6.372549,0,1,1,0.080769
212,,,26,74,17,0.133248,0.167003,517655.072129,0.000976,0.000976,1,40,0.005754,0.006508,0.000037,0.132308,43,0.424913
213,,,25,68,18,0.132141,0.164728,381500.693992,0.000927,0.000927,1,40,0.004241,0.006367,0.000027,0.12,36,0.37979
1099,,,30,66,17,0.130444,0.162875,557994.009913,0.000897,0.000897,1,40,0.006203,0.004781,0.00003,0.101149,44,0.40391
2370,,,5,10,18,0.117613,0.137685,6010,0.000117,0.000117,1,40,0.000067,0.117293,0.000008,0.4,4,0.060015
2371,,,3,6,18,0.117603,0.137352,0,0.000115,0.000115,1,40,0,0.58296,0,1,3,0.056288
2372,,,3,6,18,0.117603,0.137352,0,0.000115,0.000115,1,40,0,0.58296,0,1,3,0.056288
2835,,,4,8,18,0.11839,0.139503,0,0.000142,0.000142,1,40,0,0.602286,0,1,6,0.080099
2836,,,7,24,18,0.118404,0.140002,162.038095,0.00018,0.00018,1,40,0.000002,0.116883,0,0.666667,14,0.103243
2837,,,11,22,18,0.119217,0.143502,248260.178576,0.000155,0.000155,1,15,0.00276,0.042028,0.000116,0.272727,15,0.123139
2838,,,7,24,18,0.118404,0.140002,162.038095,0.00018,0.00018,1,40,0.000002,0.116883,0,0.666667,14,0.103243
3978,,,5,14,17,0.128763,0.155294,621.585681,0.000578,0.000578,1,40,0.000007,0.29704,0.000002,0.8,8,0.207254
3979,,,3,6,18,0.118891,0.14074,0,0.000233,0.000233,1,40,0,1.226415,0,1,3,0.104015
5776,,,4,8,18,0.117599,0.137407,0,0.000142,0.000142,1,40,0,0.476939,0,1,6,0.074661
5777,,,5,16,18,0.117603,0.137574,0.25,0.000154,0.000154,1,40,0,0.242667,0,0.9,9,0.08212
5978,,,5,10,18,0.123613,0.148827,331894.481457,0.000234,0.000234,1,40,0.003689,0.466786,0.001722,0.6,6,0.119895
6150,,,10,26,18,0.122141,0.147263,175848.207143,0.000285,0.000285,1,40,0.001955,0.042341,0.000083,0.311111,14,0.148262
7123,,,4,8,17,0.128757,0.155128,0,0.000558,0.000558,1,40,0,0.862138,0,1,6,0.19769
7224,,,8,16,18,0.124349,0.14969,166572.869646,0.000246,0.000246,1,40,0.001852,0.099724,0.000185,0.428571,12,0.134309
7652,,,4,8,18,0.118732,0.140266,0,0.000224,0.000224,1,40,0,0.432181,0,1,6,0.101847
7653,,,4,8,18,0.118732,0.140266,0,0.000224,0.000224,1,40,0,0.432181,0,1,6,0.101847
7654,,,4,8,18,0.118732,0.140266,0,0.000224,0.000224,1,40,0,0.432181,0,1,6,0.101847
8532,,,2,4,18,0.118722,0.139934,0,0.000181,0.000181,1,40,0,6.372549,0,1,1,0.080769
10770,,,4,8,18,0.117599,0.137407,0,0.000142,0.000142,1,40,0,0.476939,0,1,6,0.074661
10945,,,3,6,18,0.118727,0.1401,0,0.0002,0.0002,1,40,0,0.809465,0,1,3,0.090117
10946,,,3,6,18,0.118727,0.1401,0,0.0002,0.0002,1,40,0,0.809465,0,1,3,0.090117
1730,,,6,14,19,0.116986,0.137823,83412,0.000113,0.000113,1,40,0.000927,0.129918,0.00012,0.4,6,0.067907
1959,,,3,8,19,0.117982,0.138816,383.753571,0.000109,0.000109,1,40,0.000004,0.680272,0.000003,0.666667,2,0.055269
1960,,,5,10,19,0.120671,0.14524,102698.453961,0.000118,0.000118,1,3,0.001142,0.335627,0.000383,0.4,4,0.097487
2048,,,3,6,19,0.116858,0.136497,0,0.00011,0.00011,1,40,0,0.617284,0,1,3,0.052918
2049,,,3,6,19,0.116858,0.136497,0,0.00011,0.00011,1,40,0,0.617284,0,1,3,0.052918
4075,,,4,10,19,0.116745,0.136159,6010,0.000101,0.000101,1,40,0.000067,0.182039,0.000012,0.333333,2,0.048896
4831,,,4,8,18,0.127017,0.151567,0,0.000546,0.000546,1,4,0,0.554276,0,1,6,0.171503
4832,,,7,16,18,0.132812,0.159876,62439.902491,0.000848,0.000848,1,4,0.000694,0.186484,0.000129,0.571429,12,0.253956
4833,,,4,8,18,0.127017,0.151567,0,0.000546,0.000546,1,4,0,0.554276,0,1,6,0.171503
7245,,,8,16,19,0.117063,0.13781,21000,0.000151,0.000151,1,40,0.000233,0.081547,0.000019,0.428571,12,0.089169
12090,,,4,8,19,0.117031,0.136979,0,0.000144,0.000144,1,40,0,0.485437,0,1,6,0.073193
12091,,,4,8,19,0.117031,0.136979,0,0.000144,0.000144,1,40,0,0.485437,0,1,6,0.073193
13061,,,2,4,19,0.11699,0.136341,0,0.000116,0.000116,1,40,0,3.571429,0,1,1,0.054211
214,,,4,8,1,1,1,0,0,0,43,0,0,0.25,0,1,6,0.012906
215,,,4,8,1,1,1,0,0,0,43,0,0,0.25,0,1,6,0.012906
216,,,4,8,1,1,1,0,0,0,43,0,0,0.25,0,1,6,0.012906
217,,,4,8,1,1,1,0,0,0,43,0,0,0.25,0,1,6,0.012906
218,,,4,8,1,1,1,0,0,0,43,0,0,0.25,0,1,6,0.012906
219,,,2,4,1,1,1,0,0,0,44,0,0,0.5,0,1,1,0.003491
220,,,2,4,1,1,1,0,0,0,44,0,0,0.5,0,1,1,0.003491
221,,,2,4,1,1,1,0,0,0,44,0,0,0.5,0,1,1,0.003491
222,,,8,20,21,0.085259,0.097485,11747.428571,0,0,1,14,0.000131,0.122898,0.000016,0.571429,16,0.081236
223,,,8,20,21,0.085259,0.097485,11743.619048,0,0,1,14,0.000131,0.089792,0.000012,0.535714,15,0.075241
224,,,4,8,22,0.078579,0.087503,0,0,0,1,14,0,0.555556,0,1,6,0.042563
225,,,10,32,22,0.078717,0.089197,3479.809524,0,0,1,14,0.000039,0.054533,0.000002,0.511111,23,0.08131
226,,,10,24,22,0.078717,0.089197,3479.809524,0,0,1,14,0.000039,0.054533,0.000002,0.511111,23,0.08131
832,,,12,26,20,0.092972,0.108573,262902.119048,0.000001,0.000001,1,14,0.002922,0.028192,0.000082,0.19697,13,0.082278
2145,,,8,20,21,0.085421,0.098768,89599.309524,0,0,1,14,0.000996,0.109264,0.000109,0.5,14,0.07527
6360,,,11,24,22,0.078866,0.090596,3566.904762,0,0,1,14,0.00004,0.052376,0.000002,0.4,22,0.096525
7418,,,7,16,22,0.078711,0.088698,2000,0,0,1,14,0.000022,0.137243,0.000003,0.714286,15,0.065921
4000,,,2,4,21,0.08509,0.095625,0,0,0,1,14,0,2.4,0,1,1,0.021688
6394,,,4,8,23,0.073113,0.081441,0,0,0,1,14,0,0.462185,0,1,6,0.040339
6395,,,4,8,23,0.073113,0.081441,0,0,0,1,14,0,0.462185,0,1,6,0.040339
8044,,,4,8,23,0.07298,0.080463,0,0,0,1,14,0,0.421687,0,1,6,0.036103
8045,,,4,8,23,0.07298,0.080463,0,0,0,1,14,0,0.421687,0,1,6,0.036103
227,,,3,6,27,0.07185,0.077765,0,0,0,1,13,0,0.384615,0,1,3,0.008825
228,,,3,6,27,0.07185,0.077765,0,0,0,1,13,0,0.384615,0,1,3,0.008825
